Customer_Id,Churn_Prob,Predicted_CLV,ExpectedLoss,Action
45915,0.8572674012222,275.5135,236.18873251911785,Retain
35447,0.9060248563783007,230.71455,209.03312050093461,Ignore
55642,0.9632567791674033,547.34467,527.2334596103287,Retain
29122,0.6487940643173673,464.87427,301.60766545857103,Retain
22607,0.9281266519167374,251.5558,233.4756437158189,Retain
26766,0.6657107653186018,387.9477,258.2609555248017,Retain
29092,0.8799141529003109,117.25325,103.17279425596978,Ignore
13264,0.9426426014768585,843.9951,795.5857528993911,Retain
34336,0.8209641326908946,262.96133,215.8818236861538,Ignore
33590,0.9522484627343054,565.0752,538.0919860656155,Retain
32246,0.2612772528135691,117.58243,30.72161376137591,Ignore
35081,0.96719570867415,113.13427,109.42298017170846,Ignore
53036,0.9040389562084953,424.8857,384.11323528597984,Retain
55162,0.9904180426200516,584.85095,579.246935251329,Retain
41590,0.9841402692155421,573.34186,564.2488103962403,Retain
19024,0.6399359972022189,209.12813,133.82861716783498,Ignore
57347,0.9779289140117995,464.07358,453.83097003859905,Retain
47991,0.9476785718513241,404.746,383.5691133248376,Retain
49694,0.9276317310608452,560.0831,519.5508833111695,Retain
14183,0.9962806455695791,651.96893,649.5440295656261,Retain
41377,0.9884841576951734,550.0211,543.6871617029608,Retain
46680,0.9475691245666407,398.02838,377.1594048662756,Retain
13810,0.9962042501715799,732.34467,729.5648683888239,Retain
22950,0.8698664383753781,209.7899,182.48919462795186,Ignore
15035,0.9816922197463684,315.50552,309.7293178852702,Retain
40370,0.3876608061170729,230.16321,89.22525475480012,Ignore
12717,0.8695909500278279,113.19912,98.43692992733871,Ignore
29690,0.37708436883191093,117.56955,44.33363938989089,Ignore
27403,0.5003216151592502,71.57931,35.812674768474864,Ignore
20052,0.9751837052404936,651.04016,634.8837565938641,Retain
26587,0.8233166833691803,141.9695,116.88585597003286,Ignore
56392,0.9964151530706593,578.4825,576.4087117576184,Retain
39270,0.8910926595751523,113.253426,100.91929622224724,Ignore
44553,0.8633136030123831,470.4296,406.12826944089346,Retain
37008,0.977218488416303,511.87698,500.21565221029687,Retain
55142,0.8297198607823284,251.94673,209.04520704065152,Ignore
57737,0.7385767440564489,230.06311,169.91926297095654,Ignore
13643,0.9502862623237929,484.00366,459.9420310169459,Retain
48385,0.9274787452746462,567.02057,525.8995257397404,Retain
51466,0.9749818306945746,145.27182,141.63738507858187,Ignore
52376,0.9866175496389139,452.03455,445.9852160264556,Retain
47241,0.9907950122929456,553.9718,548.8724981325771,Retain
38956,0.9684314456978508,475.91037,460.8865675187537,Retain
44233,0.9869711199903226,537.3875,530.3859547917868,Retain
52674,0.7135469933342033,233.17264,166.37963472950156,Ignore
39084,0.9725490603842862,931.6768,906.1014147521089,Retain
50692,0.7644579908658821,405.95248,310.3336204056906,Retain
45898,0.41572929540125614,72.06425,29.959218683537156,Ignore
59703,0.9912299999932388,489.65244,485.35818344181877,Retain
29979,0.6197148502034235,117.6142,72.88726433766756,Ignore
34287,0.9074061686722297,360.5791,327.1917010521029,Retain
15814,0.703005676408147,230.9259,162.34222086385867,Ignore
22200,0.9891080280880868,583.7194,577.3615658445364,Retain
54329,0.9107565587169076,72.40532,65.94361936002088,Ignore
46649,0.981608416718454,439.84497,431.7555252934693,Retain
34144,0.7933665481125517,230.99786,183.26597780020649,Ignore
17176,0.899454086812724,247.97906,223.04578340554573,Ignore
42205,0.9772493947297428,485.763,474.7115982092766,Retain
12635,0.9866814392393255,346.37567,341.7624459613353,Retain
42494,0.9835702033583693,494.0016,485.8852413004216,Retain
34257,0.9898823698209936,600.61224,594.535471090086,Retain
38186,0.9496492325479765,441.3975,419.17278900891694,Retain
52320,0.9601497069964602,434.63846,417.31798834000597,Retain
16997,0.9302589852384372,769.8861,716.1934699479,Retain
42803,0.2690261504792895,117.6142,31.641294600722446,Ignore
10436,0.9637405991694146,779.74854,751.4753204729577,Retain
54383,0.6899793046625198,595.2146,410.68575556345667,Retain
31077,0.9580955308241843,306.69977,293.8476770892377,Retain
34404,0.9545453613278447,404.13962,385.76959761426895,Retain
46957,0.8090095590797005,231.24,187.07537488561218,Ignore
16332,0.957181324025814,653.65393,625.665334807705,Retain
17725,0.6152253134561909,233.03946,143.37177435152475,Ignore
30969,0.9406799529447802,581.6965,547.1902100671095,Retain
11236,0.7666972498959684,72.06425,55.25146009142768,Ignore
28347,0.9332468152902497,463.9303,432.96147298662765,Retain
44003,0.7910428498528548,111.84947,88.47772512172472,Ignore
27256,0.7751032810016987,420.71994,326.1014060206558,Retain
22346,0.924135008826215,592.52997,547.5776874493404,Retain
10038,0.8414366102455042,230.13507,193.64407387321847,Ignore
34222,0.6774894252950876,744.32806,504.2743922865472,Retain
57966,0.29542171170014453,230.88815,68.20937339304768,Ignore
30990,0.6934368629592951,140.43195,97.3806879553635,Ignore
48771,0.9567274416151019,405.67987,388.1250647191157,Retain
11630,0.9598519239125087,596.9637,572.9967406720367,Retain
25651,0.2318449165298241,117.58243,27.26088820005301,Ignore
33051,0.953762604572437,118.65286,113.16666322454567,Ignore
35454,0.5312604363192582,113.15447,60.11449435270713,Ignore
34397,0.8880107741610939,436.93674,388.0045301365585,Retain
11102,0.5011938240913435,259.47302,130.04627637573634,Ignore
41274,0.8568129585433919,141.38167,121.13764532069561,Ignore
55508,0.7188727480748536,259.47302,186.52808470778234,Ignore
59104,0.3024415640696299,56.221336,17.00366890423857,Ignore
17391,0.7385767440564489,230.06311,169.91926297095654,Ignore
20339,0.3162777955734447,72.06425,22.792321222362574,Ignore
21528,0.8027511122306297,486.85687,390.82489594353706,Retain
39337,0.8903868091658622,229.37997,204.2369034616083,Ignore
33291,0.9385448396112105,479.56787,450.0959506583733,Retain
41639,0.8943654912034317,571.578,511.19964135128646,Retain
36553,0.44154144185749555,211.67656,93.46397326621073,Ignore
30870,0.33933216314994064,142.3525,48.30477947657085,Ignore
15533,0.91156734232017,251.4092,229.17641167204224,Ignore
50985,0.41083994992257655,54.957493,22.578733601477538,Ignore
58834,0.41827791781287926,113.08421,47.30062925857693,Ignore
39358,0.9453582720217869,611.38354,577.9764915698983,Retain
42834,0.9758307628553482,466.5707,455.29405111242323,Retain
59377,0.8919920867732168,535.784,477.9150851709001,Retain
57831,0.6878734148519734,71.57931,49.23750272139017,Ignore
10491,0.7115701384356228,401.73303,285.8612293556176,Retain
31277,0.9605848137621301,368.4923,353.96811656137584,Retain
53061,0.9329163458189909,251.5558,234.68051900382073,Retain
36986,0.9909689253594229,473.9101,469.6301777720355,Retain
55314,0.4039700555951419,406.35385,164.15478790837764,Ignore
14908,0.9333534672061596,54.325848,50.70521824039087,Ignore
35101,0.8692667463154542,425.20526,369.6167939460223,Retain
37636,0.9674990105550509,708.72687,685.6925432300989,Retain
34268,0.903088638390214,636.6945,574.9915862730269,Retain
20125,0.35020986380070684,113.12886,39.61884281840012,Ignore
42059,0.5693998176399621,250.50275,142.63621822211823,Ignore
52392,0.6276818381674087,112.93762,70.88889421934987,Ignore
48785,0.6066565560694237,228.80656,138.80700232315468,Ignore
50158,0.7993182854382223,251.94673,201.38562949820445,Ignore
12405,0.990155183272278,492.11792,487.2731091918164,Retain
33322,0.6949032684348999,117.77367,81.84130570429929,Ignore
30693,0.9874998105361242,614.0649,606.3889530233429,Retain
50799,0.8769924999703944,622.21,545.6735226764339,Retain
17642,0.9609163484655848,682.319,655.6514528784484,Retain
16556,0.9390606184351522,548.4054,514.9859098587407,Retain
27341,0.8947525551813559,484.03912,433.095242590825,Retain
36106,0.7034542636438804,293.72064,206.6190379983188,Ignore
58565,0.3480459992073679,214.1641,74.53895574864266,Ignore
39885,0.7625370075728312,247.64902,188.84154060620864,Ignore
46677,0.9813652826798687,368.73474,361.8634735423599,Retain
30313,0.935793239373489,522.5085,488.95990673648305,Retain
55995,0.3480459992073679,214.1641,74.53895574864266,Ignore
29536,0.35421114041332125,55.390568,19.61995618133259,Ignore
52488,0.6460891989983978,227.98665,147.299711150182,Ignore
29831,0.7855541541261886,113.08421,88.83377348999927,Ignore
36533,0.9987372876611134,639.38416,638.5767970112851,Retain
25439,0.8909201988534355,456.73752,406.9166806370571,Retain
35688,0.9900770724777871,446.67615,442.2438124237813,Retain
23466,0.9712188906459529,628.7662,610.6695862952799,Retain
49842,0.9833925216954034,445.4728,438.07462882982765,Retain
47230,0.9624651883136368,698.1361,671.9317010382517,Retain
44657,0.6895857893648435,227.98665,157.21635301159645,Ignore
42218,0.9783690202052879,144.09856,140.98156355405465,Ignore
56413,0.416921590588935,54.325848,22.64961880221248,Ignore
43729,0.8403984850734575,402.85446,338.55827929248557,Retain
21964,0.9431969693617935,485.64648,458.0602922437096,Retain
54615,0.44586479007993907,232.9675,103.87200493867967,Ignore
32566,0.992834567877207,444.38806,441.20382903241176,Retain
13872,0.9927779408622925,526.7124,522.9084542254594,Retain
35288,0.9754524414042155,428.4349,417.9178750462011,Retain
44821,0.8147371346081339,117.82797,95.99882461972824,Ignore
51493,0.6176055687264049,72.172646,44.5742278130374,Ignore
33916,0.9781444990795349,368.17715,360.13045840105025,Retain
18814,0.8481930666921075,117.82797,99.94086926234009,Ignore
46921,0.8617342694698233,411.437,354.54937272630417,Retain
40918,0.9167344166584616,701.8203,643.3828347787467,Retain
52805,0.8809374230541165,524.4996,462.05130201481126,Retain
53708,0.9942075970585126,567.89606,564.6065743371337,Retain
25815,0.985496319460913,628.96344,619.8411551377309,Retain
26090,0.7357097060496723,54.325848,39.96805338762689,Ignore
39085,0.40270552904493445,117.58243,47.35109386547604,Ignore
21181,0.898376696165605,213.21054,191.54338120596816,Ignore
52642,0.6197148502034235,117.6142,72.88726433766756,Ignore
59669,0.7525614017566559,54.335915,40.89111206599851,Ignore
33122,0.9794219859605978,573.04785,561.2556648277977,Retain
54687,0.7703039012056407,143.41273,110.471389241787,Ignore
38502,0.9957825605118822,470.06818,468.0856921808246,Retain
39438,0.9612477630273653,408.16144,392.344269220268,Retain
59836,0.6594907169699533,249.04234,164.2411134330439,Ignore
40340,0.5796690537681463,113.12886,65.57729950461938,Ignore
57619,0.9783690202052879,145.65482,142.50415929898503,Ignore
19890,0.6197148502034235,117.77367,72.98609001972744,Ignore
18144,0.9652162990454349,113.715614,109.7601643965162,Ignore
37000,0.6696122387259053,143.79573,96.28738108014633,Ignore
13175,0.9526819500146825,118.09502,112.50699058669868,Ignore
26306,0.4380735164153517,777.6111,340.65082196458854,Retain
57366,0.96719570867415,113.13427,109.42298017170846,Ignore
54545,0.6359873167980018,117.56955,74.77274236216189,Ignore
40060,0.6262532739638347,113.19912,70.89131923920286,Ignore
12244,0.9815250195735716,457.97922,449.51806044973216,Retain
38927,0.3995150471302296,353.0393,141.04451523135288,Ignore
56660,0.4115955477081543,115.79327,47.659992862177454,Ignore
10087,0.9897577462944578,454.46158,449.80686758406273,Retain
10669,0.9459499227606466,393.5383,372.26752407265553,Retain
17690,0.40926966017810484,117.684456,48.16467726280755,Ignore
13026,0.8640126187786866,117.82797,101.80485500916946,Ignore
34783,0.9358471193703081,426.12366,398.7865971110191,Retain
50261,0.2992126242268419,140.75394,42.11535479048602,Ignore
18170,0.953762604572437,118.65286,113.16666322454567,Ignore
21733,0.9700326707280374,402.44635,390.3861078099803,Retain
55090,0.9466793290276541,413.36133,391.32062475535497,Retain
20040,0.9903086642374642,491.86743,487.1005792099396,Retain
24412,0.9852369734882304,391.81717,386.0327619329427,Retain
27375,0.7583676635131409,481.92957,365.4797985128155,Retain
44673,0.46900090015068374,55.921352,26.22716460690018,Ignore
13528,0.7340067613995742,230.9259,169.50117441941376,Ignore
26600,0.9919621783429706,512.1694,508.05264648377516,Retain
41427,0.7800887901292255,473.37222,369.2723646431478,Retain
33187,0.9604111594319197,539.28064,517.9311443839431,Retain
59821,0.7798719403337907,230.6426,179.87168682583308,Ignore
29352,0.426529637034506,142.3525,60.71755729229118,Ignore
38259,0.2690261504792895,117.77367,31.684196094537437,Ignore
50608,0.28244085066044267,230.88815,65.21224636225249,Ignore
45237,0.8479610328938275,212.98622,180.60401621712893,Ignore
12067,0.49565891727126316,211.82213,104.99152676523961,Ignore
10174,0.9078989073793988,142.08763,129.00120514183644,Ignore
30976,0.928231134580164,434.8767,403.6661009830542,Retain
25317,0.3162777955734447,72.06425,22.792321222362574,Ignore
41141,0.9939602815240145,689.9284,685.7614324223325,Retain
11564,0.7938366091443498,251.94673,200.0045390724529,Ignore
29611,0.8557998936237139,141.70464,121.27081208968343,Ignore
49872,0.9947906082024939,539.43555,536.6254157618262,Retain
44501,0.8789125142913091,212.1761,186.48423100411415,Ignore
25874,0.9719178990488101,436.39365,424.1387958120583,Retain
23543,0.41304135067328146,54.3705,22.457264202160694,Ignore
50072,0.9925791467575776,539.2623,535.260542498133,Retain
47009,0.5112156272213149,117.14395,59.88581859832166,Ignore
32389,0.5785856249160986,413.70023,239.36100368982684,Retain
49973,0.9946001731490434,493.24988,490.5864139946117,Retain
37093,0.9717143846912031,520.37054,505.6515433957159,Retain
48921,0.8188080008952278,113.12886,92.63081608797043,Ignore
28931,0.5363233964401928,117.6142,63.07924548521017,Ignore
32000,0.7061602055783089,484.36316,342.0379880608873,Retain
26731,0.9749556866805269,308.38113,300.65794029066114,Retain
44854,0.9762732604546903,439.2522,428.8301747863985,Retain
20973,0.9130891814390406,474.5844,433.3378919308332,Retain
10434,0.47468291339696117,561.4162,266.49467684162624,Retain
20356,0.8182897072634342,117.82797,96.41741705254898,Ignore
14044,0.9532915420382085,640.3325,610.4235749611566,Retain
28665,0.9240281710406495,400.7462,370.30076465680287,Retain
59537,0.2144761134176799,230.96011,49.535427503431904,Ignore
35328,0.799395402131967,358.45297,286.54565802677706,Retain
11544,0.9648895926226039,654.53845,631.5573404493356,Retain
56822,0.8393491784353687,213.6094,179.29287902724673,Ignore
22067,0.9646666519733268,371.3055,358.1860446134551,Retain
41687,0.6496665360330203,141.9269,92.20515433656598,Ignore
47575,0.9840981705554595,703.06824,691.8881661071946,Retain
57032,0.6562920851722156,113.19912,74.29168622085707,Ignore
27637,0.6776033697788844,443.6712,300.6331026422129,Retain
57234,0.9447413211367552,73.49598,69.43468859070178,Ignore
27271,0.6878734148519734,71.57931,49.23750272139017,Ignore
41901,0.7000195348765136,117.77367,82.44386716131447,Ignore
54682,0.43010232891647043,112.93762,48.57473427472958,Ignore
48820,0.8800284798765591,141.74548,124.740062284495,Ignore
47199,0.9835969105712384,411.23035,404.48489852727994,Retain
25467,0.6268184357348546,54.957493,34.44836968658784,Ignore
32228,0.5526972476073249,113.19912,62.56484181673482,Ignore
43645,0.4643386820484392,224.95486,104.45524530322213,Ignore
12090,0.678866885950895,117.56955,79.81407399281787,Ignore
56433,0.9427817808463529,435.33215,410.42322276700173,Retain
37512,0.8050465356525228,251.48827,202.45975729348453,Ignore
19202,0.6266011717877381,199.08911,124.74947044838257,Ignore
16806,0.32265895319583526,54.3705,17.54312818147629,Ignore
23813,0.22302290965640134,229.10114,51.09480178991092,Ignore
35446,0.9764641319562971,628.87964,614.0784104807221,Retain
37805,0.9786837484669888,862.3328,843.9511213104041,Retain
49708,0.8938064616721971,398.9851,356.6154671246476,Retain
33727,0.4129093807156361,142.20589,58.71814466956094,Ignore
36248,0.2992126242268419,140.75394,42.11535479048602,Ignore
41534,0.7464687456063557,117.723495,87.87691000188791,Ignore
54176,0.8182897072634342,117.82797,96.41741705254898,Ignore
52651,0.3024415640696299,56.221336,17.00366890423857,Ignore
48675,0.95173935231635,451.63202,429.8359652892805,Retain
59983,0.9819012485790463,407.36224,399.98949566619797,Retain
46517,0.7579619844590425,54.325848,41.17692727381971,Ignore
49890,0.8798111833462666,117.82797,103.6663678391892,Ignore
44408,0.9885006662985083,612.6862,605.6407349836222,Retain
28723,0.7645137878357646,232.92102,178.07133165499954,Ignore
24563,0.44259218364083586,250.50275,110.87055761776814,Ignore
24738,0.7938862411977821,212.98622,169.08683066547485,Ignore
14260,0.5000418372817622,54.3705,27.187524042485155,Ignore
20589,0.49565891727126316,211.82213,104.99152676523961,Ignore
24337,0.7144059412895977,117.56955,83.9923847207965,Ignore
45759,0.9766032878617626,213.2162,208.22764368591947,Ignore
14024,0.4074354418893495,668.4938,272.3680563786727,Retain
31412,0.6780572450593139,206.97536,140.3411404003314,Ignore
25147,0.7515396583607435,55.48204,41.69695369133617,Ignore
14715,0.8528699298200053,250.18985,213.37939968624553,Ignore
12951,0.8305753655513501,648.1005,538.2963303847861,Retain
55184,0.17881150480606406,230.96011,41.298325449654484,Ignore
46230,0.5556467858405923,259.47302,144.17535094276374,Ignore
55848,0.7726318460829088,251.4431,194.27294651894636,Ignore
55822,0.998832863344338,493.5375,492.9614803891982,Retain
20550,0.960919632891219,449.37244,431.81079673553415,Retain
42954,0.9515662162242164,543.2295,516.918832422262,Retain
49604,0.9793172502270618,696.7408,682.3302684057161,Retain
16423,0.387861249498551,210.94556,81.81760717480017,Ignore
13457,0.9355597517399327,71.886665,67.25427078286718,Ignore
45801,0.9779564864284062,530.37573,518.6843877661894,Retain
16242,0.8481930666921075,117.82797,99.94086926234009,Ignore
26141,0.9330251634529836,391.63443,365.40477800078503,Retain
17674,0.3536543612811647,117.6142,41.59477363888872,Ignore
51240,0.7579619844590425,54.325848,41.17692727381971,Ignore
42801,0.9390129160557378,634.0582,595.3888651905876,Retain
22660,0.6082460597251995,212.489,129.2455960197137,Ignore
27384,0.7464687456063557,117.634285,87.81031714420378,Ignore
19879,0.9418475821391019,770.56885,725.7584060367531,Retain
46828,0.8443227302073026,209.7899,177.1303826014647,Ignore
51575,0.4941330233758258,117.53226,58.07656953516381,Ignore
55216,0.5825217812963674,400.95538,233.56524410073888,Retain
41580,0.9140212649312554,113.88138,104.09000133055704,Ignore
12379,0.3198502743245493,210.94556,67.47099415904866,Ignore
56567,0.8989253387951984,239.95305,215.69987560303096,Ignore
44275,0.9782193562754729,460.05206,450.03183290959976,Retain
35223,0.45800166532541264,209.40712,95.90880957694537,Ignore
57327,0.9973515715242761,528.50885,527.1091322093855,Retain
43905,0.5058070073740196,211.82213,107.14111680894403,Ignore
50696,0.9682821143135026,598.7699,579.7781823007557,Retain
44171,0.9797468442080336,628.89435,616.1572529348729,Retain
44655,0.8016430630112491,70.28952,56.34710632176118,Ignore
21988,0.403622011674292,71.812904,28.985268921113228,Ignore
25186,0.9475277486085916,497.51193,471.40636118734295,Retain
29891,0.9540073956477813,594.35547,567.0195128312038,Retain
32925,0.9790706824969412,671.5053,657.4511622193875,Retain
20653,0.7428638610557478,435.6972,323.6637076528074,Retain
45541,0.9843516887402488,528.30316,520.0361093085362,Retain
58298,0.8109377494705253,617.292,500.58537891070836,Retain
58808,0.7511052642664436,209.44102,157.31225626582204,Ignore
32047,0.7726318460829088,251.4431,194.27294651894636,Ignore
52963,0.48914134363597206,399.63297,195.47700550431833,Ignore
14059,0.46900090015068374,55.921352,26.22716460690018,Ignore
36468,0.3374579937612584,142.43161,48.06468539503636,Ignore
18548,0.9928357288916885,602.9126,598.5931683520242,Retain
22363,0.9392066956334955,569.8809,535.2359761629979,Retain
59035,0.6864833390822935,141.64653,97.23798298773131,Ignore
27794,0.569376298943757,209.65268,119.37126668510184,Ignore
44076,0.9825627757388666,577.19086,567.1262505197669,Retain
14179,0.9523003173695426,463.33484,441.23391410158854,Retain
38215,0.2992126242268419,140.75394,42.11535479048602,Ignore
46212,0.8823035353358529,251.4092,221.8192215170515,Ignore
26164,0.7376051194144869,230.99786,170.38520689021647,Ignore
35637,0.9498721696475829,118.20095,112.27579342225656,Ignore
18567,0.8691279205441053,117.82797,102.40758064446483,Ignore
38866,0.7933665481125517,230.99786,183.26597780020649,Ignore
35219,0.916006751273542,624.1795,571.7526400319641,Retain
17368,0.9203147171555676,319.77628,294.2948126638701,Retain
46184,0.8572319315385134,115.513855,99.02216502436696,Ignore
44424,0.27560114596102886,117.42296,32.36190189001505,Ignore
54966,0.985869134017294,536.7839,529.1986535193159,Retain
19528,0.8839538073098862,484.97476,428.6952872863029,Retain
53482,0.7514135590541446,230.3636,173.09833381833434,Ignore
29783,0.2965385916655958,117.72902,34.91119754137262,Ignore
59770,0.8427353730889305,608.32074,512.6534055676585,Retain
31358,0.9107565587169076,69.39204,63.199252308620466,Ignore
50454,0.7645137878357646,228.96542,175.0472232676122,Ignore
56414,0.9829616160422269,554.6911,545.2400611161563,Retain
13490,0.9586040070367355,648.24036,621.4058032113983,Retain
54526,0.8090964944131299,248.72945,201.24612314856603,Ignore
39981,0.9047008717911562,402.1793,363.8519549773108,Retain
59967,0.7447066723792166,485.6587,361.6732679891933,Retain
35434,0.8611977794774155,229.95946,198.0405740805247,Ignore
59887,0.7203953031818708,230.6426,166.1538409873677,Ignore
43759,0.9764651842364546,548.4054,535.4987755608018,Retain
12749,0.692164411373996,71.59445,49.55513165998151,Ignore
38140,0.6949032684348999,117.6142,81.73048975492165,Ignore
48519,0.7645137878357646,232.92102,178.07133165499954,Ignore
34874,0.9246038594501239,387.72052,358.48788919806765,Retain
48266,0.7357097060496723,54.325848,39.96805338762689,Ignore
59362,0.4013783357085234,228.74174,91.8119809132036,Ignore
33116,0.5439667824036944,247.64902,134.71283912460424,Ignore
37095,0.3162777955734447,72.06425,22.792321222362574,Ignore
